emp_no,first_name,last_name,title,from_date,salary,count
278429,Shugo,Ecklund,Staff,1992-08-30,60612,2
24225,Shugo,Eiter,Staff,1988-11-08,98584,2
24225,Shugo,Eiter,Senior Staff,1994-11-08,98584,2
14321,Shugo,Falby,Staff,1995-06-03,83644,2
14321,Shugo,Falby,Senior Staff,2000-06-02,83644,2
100524,Shugo,Gajiwala,Engineer,1992-04-10,52311,2
100524,Shugo,Gajiwala,Senior Engineer,1999-04-11,52311,2
240163,Shugo,Ghazalie,Senior Engineer,2000-12-17,46598,2
240163,Shugo,Ghazalie,Engineer,1993-12-17,46598,2
494963,Shugo,Iisaka,Senior Staff,1996-09-30,54720,2
494963,Shugo,Iisaka,Staff,1988-09-30,54720,2
272434,Shugo,Ishibashi,Senior Engineer,1990-09-15,52075,2
272434,Shugo,Ishibashi,Engineer,1985-09-15,52075,2
480968,Shugo,Kaiserswerth,Engineer,2001-09-26,52559,2
480968,Shugo,Kaiserswerth,Assistant Engineer,1992-09-26,52559,2
426370,Shugo,Kavanagh,Engineer,1996-07-15,40000,2
426370,Shugo,Kavanagh,Senior Engineer,2001-07-15,40000,2
73812,Shugo,Koblitz,Staff,1988-10-23,70712,2
73812,Shugo,Koblitz,Senior Staff,1997-10-23,70712,2
414218,Shugo,Kusakari,Senior Engineer,1993-07-24,40000,2
414218,Shugo,Kusakari,Engineer,1988-07-24,40000,2
71938,Shugo,Nergos,Senior Engineer,1997-04-20,40000,2
71938,Shugo,Nergos,Engineer,1989-04-20,40000,2
27947,Shugo,Nitsch,Staff,1993-12-22,79538,2
27947,Shugo,Nitsch,Senior Staff,2001-12-22,79538,2
47047,Shugo,Nourani,Assistant Engineer,1993-11-28,40000,2
47047,Shugo,Nourani,Engineer,2001-11-28,40000,2
39603,Shugo,Pelc,Staff,1992-03-25,62753,2
39603,Shugo,Pelc,Senior Staff,1997-03-25,62753,2
498967,Shugo,Plessier,Staff,1989-09-11,75044,2
498967,Shugo,Plessier,Senior Staff,1994-09-11,75044,2
82646,Shugo,Plump,Engineer,1990-05-03,48979,2
82646,Shugo,Plump,Senior Engineer,1999-05-03,48979,2
61625,Shugo,Rajcani,Senior Engineer,1993-07-27,40000,2
61625,Shugo,Rajcani,Engineer,1985-07-27,40000,2
15150,Shugo,Reeker,Senior Engineer,2002-03-21,47983,2
15150,Shugo,Reeker,Engineer,1996-03-21,47983,2
284847,Shugo,Seghrouchni,Engineer,1990-11-17,40502,2
284847,Shugo,Seghrouchni,Senior Engineer,1996-11-16,40502,2
74053,Shugo,Setia,Engineer,2000-05-08,40000,2
74053,Shugo,Setia,Assistant Engineer,1995-05-09,40000,2
462902,Shugo,Sommer,Staff,1992-11-30,66797,2
462902,Shugo,Sommer,Senior Staff,2000-11-30,66797,2
455983,Shugo,Tetzlaff,Senior Staff,1996-03-04,40000,2
455983,Shugo,Tetzlaff,Staff,1991-03-05,40000,2
435985,Shugo,Vuskovic,Engineer,1989-08-29,56553,2
435985,Shugo,Vuskovic,Senior Engineer,1994-08-29,56553,2
422402,Shugo,Wiegley,Staff,1985-07-12,40000,2
422402,Shugo,Wiegley,Senior Staff,1992-07-12,40000,2
41910,Shugo,Willoner,Senior Engineer,1995-04-20,53041,2
41910,Shugo,Willoner,Engineer,1990-04-20,53041,2
485039,Shugo,Zhang,Senior Engineer,1990-11-09,57549,2
485039,Shugo,Zhang,Engineer,1985-11-09,57549,2
246170,Shugo,Zirintsis,Senior Staff,1993-02-27,67552,2
246170,Shugo,Zirintsis,Staff,1985-02-27,67552,2
62026,Shugo,Zuberek,Engineer,1992-05-18,40000,2
62026,Shugo,Zuberek,Senior Engineer,1997-05-18,40000,2
24939,Shuho,Angot,Engineer,1988-05-19,43476,2
24939,Shuho,Angot,Senior Engineer,1994-05-19,43476,2
466257,Shuho,Bale,Staff,1993-01-10,40000,2
466257,Shuho,Bale,Senior Staff,2002-01-10,40000,2
68966,Shuho,Carrera,Staff,1992-05-14,49407,2
68966,Shuho,Carrera,Senior Staff,1998-05-14,49407,2
447345,Shuho,Chaudhury,Engineer,1994-02-13,40000,2
447345,Shuho,Chaudhury,Senior Engineer,2000-02-13,40000,2
62127,Shuho,Cooke,Staff,1990-04-12,64810,2
62127,Shuho,Cooke,Senior Staff,1997-04-12,64810,2
214876,Shuho,Domenig,Senior Staff,1994-05-04,40000,2
214876,Shuho,Domenig,Staff,1986-05-04,40000,2
459730,Shuho,Erni,Senior Engineer,1996-10-29,40000,2
459730,Shuho,Erni,Engineer,1987-10-30,40000,2
109323,Shuho,Gomatam,Engineer,1988-07-19,40000,2
109323,Shuho,Gomatam,Senior Engineer,1993-07-19,40000,2
483895,Shuho,Hammerschmidt,Staff,1990-01-08,40000,2
483895,Shuho,Hammerschmidt,Senior Staff,1999-01-08,40000,2
50967,Shuho,Hashii,Staff,1990-04-20,40000,2
50967,Shuho,Hashii,Senior Staff,1997-04-20,40000,2
109787,Shuho,Hebden,Senior Staff,1996-10-12,43871,2
109787,Shuho,Hebden,Staff,1988-10-12,43871,2
95137,Shuho,Henseler,Senior Engineer,2001-09-17,57075,2
95137,Shuho,Henseler,Engineer,1995-09-18,57075,2
421516,Shuho,Hooghiemstra,Engineer,1991-02-06,40000,2
421516,Shuho,Hooghiemstra,Senior Engineer,1996-02-06,40000,2
433004,Shuho,Khamsi,Staff,1987-05-11,90488,2
433004,Shuho,Khamsi,Senior Staff,1996-05-10,90488,2
214739,Shuho,Khasidashvili,Senior Staff,1999-08-30,40000,2
214739,Shuho,Khasidashvili,Staff,1994-08-30,40000,2
15375,Shuho,Manders,Senior Staff,2000-11-02,65920,2
15375,Shuho,Manders,Staff,1994-11-03,65920,2
234665,Shuho,Matzov,Engineer,1993-01-14,40000,2
234665,Shuho,Matzov,Senior Engineer,2000-01-15,40000,2
453161,Shuho,Mondadori,Senior Engineer,1991-07-14,50025,2
453161,Shuho,Mondadori,Engineer,1985-07-14,50025,2
25220,Shuho,Mullainathan,Senior Engineer,1993-11-18,40000,2
25220,Shuho,Mullainathan,Engineer,1986-11-18,40000,2
269400,Shuho,Murillo,Engineer,1987-06-29,56434,2
269400,Shuho,Murillo,Senior Engineer,1994-06-29,56434,2
487949,Shuho,Pavlopoulou,Engineer,1989-02-15,41612,2
487949,Shuho,Pavlopoulou,Senior Engineer,1998-02-15,41612,2
280729,Shuho,Pearson,Senior Engineer,1991-04-05,40000,2
280729,Shuho,Pearson,Engineer,1985-04-05,40000,2
413989,Shuho,Prochazka,Senior Staff,1998-06-12,49550,2
413989,Shuho,Prochazka,Staff,1989-06-12,49550,2
39777,Shuho,Pusterhofer,Staff,1997-02-19,63208,2
39777,Shuho,Pusterhofer,Senior Staff,2002-02-19,63208,2
209582,Shuho,Rindone,Engineer,1997-07-01,53201,2
209582,Shuho,Rindone,Senior Engineer,2002-07-01,53201,2
461833,Shuho,Rosar,Senior Engineer,1994-10-26,40000,2
461833,Shuho,Rosar,Engineer,1988-10-26,40000,2
56142,Shuho,Rothe,Senior Staff,1997-01-07,40000,2
56142,Shuho,Rothe,Staff,1988-01-08,40000,2
45570,Shuho,Schwartzburd,Senior Engineer,1997-09-27,41149,2
45570,Shuho,Schwartzburd,Engineer,1988-09-27,41149,2
299131,Shuho,Sidhu,Staff,1991-06-19,40000,2
299131,Shuho,Sidhu,Senior Staff,1998-06-19,40000,2
437129,Shuho,Suessmith,Senior Engineer,1990-06-23,40000,2
437129,Shuho,Suessmith,Engineer,1985-06-23,40000,2
86292,Shuho,Vural,Staff,1993-07-26,55644,2
86292,Shuho,Vural,Senior Staff,2002-07-26,55644,2
16272,Shuho,Zeleznik,Engineer,1991-04-16,40000,3
16272,Shuho,Zeleznik,Assistant Engineer,1986-04-16,40000,3
16272,Shuho,Zeleznik,Senior Engineer,1996-04-15,40000,3
59510,Shuichi,Bouloucos,Staff,1988-01-14,54031,2
59510,Shuichi,Bouloucos,Senior Staff,1996-01-14,54031,2
238978,Shuichi,Cappelli,Engineer,1988-09-25,42646,2
238978,Shuichi,Cappelli,Senior Engineer,1997-09-25,42646,2
202625,Shuichi,Carrera,Engineer,1985-09-23,43366,2
202625,Shuichi,Carrera,Senior Engineer,1994-09-23,43366,2
84062,Shuichi,Comyn,Engineer,1985-07-17,51602,2
84062,Shuichi,Comyn,Senior Engineer,1994-07-17,51602,2
472920,Shuichi,Cronin,Senior Staff,1999-02-19,40000,2
472920,Shuichi,Cronin,Staff,1992-02-19,40000,2
498924,Shuichi,Erez,Engineer,2000-04-13,41732,2
498924,Shuichi,Erez,Assistant Engineer,1993-04-13,41732,2
407204,Shuichi,Feinberg,Senior Engineer,1995-09-07,40000,2
407204,Shuichi,Feinberg,Engineer,1989-09-07,40000,2
48092,Shuichi,Furudate,Senior Staff,1990-03-13,90583,2
48092,Shuichi,Furudate,Staff,1985-03-13,90583,2
260435,Shuichi,Gulak,Engineer,1995-09-03,40000,2
260435,Shuichi,Gulak,Senior Engineer,2000-09-02,40000,2
410049,Shuichi,Kuzuoka,Senior Engineer,1997-05-01,41915,2
410049,Shuichi,Kuzuoka,Engineer,1989-05-01,41915,2
279105,Shuichi,Litecky,Engineer,1997-03-30,40000,2
279105,Shuichi,Litecky,Senior Engineer,2002-03-30,40000,2
486385,Shuichi,Luby,Senior Engineer,1999-02-08,49018,3
407517,Shuichi,Luby,Senior Staff,1997-11-06,40000,3
407517,Shuichi,Luby,Staff,1989-11-06,40000,3
404789,Shuichi,Mandell,Senior Engineer,1996-12-11,40000,2
404789,Shuichi,Mandell,Engineer,1988-12-11,40000,2
462669,Shuichi,Millington,Staff,1993-01-09,40000,2
462669,Shuichi,Millington,Senior Staff,2001-01-09,40000,2
281261,Shuichi,Molberg,Staff,1992-07-31,72184,2
281261,Shuichi,Molberg,Senior Staff,1997-07-31,72184,2
213035,Shuichi,Nitsche,Staff,1991-04-07,61301,2
213035,Shuichi,Nitsche,Senior Staff,1998-04-07,61301,2
248356,Shuichi,Rodham,Engineer,1990-07-10,46006,2
248356,Shuichi,Rodham,Senior Engineer,1997-07-10,46006,2
441899,Shuichi,Schaaf,Staff,1991-02-06,51112,2
441899,Shuichi,Schaaf,Senior Staff,1996-02-06,51112,2
453542,Shuichi,Serdy,Staff,1991-12-29,61873,2
453542,Shuichi,Serdy,Senior Staff,1996-12-28,61873,2
103430,Shuichi,Sigstam,Senior Engineer,1995-04-08,40000,2
103430,Shuichi,Sigstam,Engineer,1989-04-08,40000,2
260588,Shuichi,Speel,Senior Engineer,1992-04-11,55406,2
260588,Shuichi,Speel,Engineer,1986-04-12,55406,2
281041,Shuichi,Vanwelkenhuysen,Staff,1991-03-14,40000,2
281041,Shuichi,Vanwelkenhuysen,Senior Staff,1996-03-13,40000,2
46335,Shuji,Ananiadou,Engineer,1985-12-09,40000,2
46335,Shuji,Ananiadou,Senior Engineer,1992-12-09,40000,2
258173,Shuji,Basagni,Senior Engineer,1998-03-07,42415,2
258173,Shuji,Basagni,Engineer,1989-03-07,42415,2
27495,Shuji,Beausoleil,Staff,1989-08-06,79522,2
27495,Shuji,Beausoleil,Senior Staff,1998-08-06,79522,2
259880,Shuji,Bolsens,Engineer,1986-10-12,50097,2
259880,Shuji,Bolsens,Senior Engineer,1995-10-12,50097,2
292053,Shuji,Brandsma,Engineer,1996-07-19,58110,2
292053,Shuji,Brandsma,Senior Engineer,2001-07-19,58110,2
43192,Shuji,Breugel,Senior Engineer,2001-11-19,54327,2
43192,Shuji,Breugel,Engineer,1995-11-20,54327,2
95439,Shuji,Cannata,Senior Staff,1999-01-03,77270,2
95439,Shuji,Cannata,Staff,1990-01-03,77270,2
265937,Shuji,Chinen,Engineer,1985-07-19,40000,2
265937,Shuji,Chinen,Senior Engineer,1994-07-19,40000,2
276488,Shuji,Cromarty,Engineer,1989-11-14,40344,2
276488,Shuji,Cromarty,Senior Engineer,1998-11-14,40344,2
298859,Shuji,Dehkordi,Senior Staff,1992-10-13,63111,2
298859,Shuji,Dehkordi,Staff,1986-10-14,63111,2
415867,Shuji,Erev,Senior Staff,1995-06-28,40000,2
415867,Shuji,Erev,Staff,1986-06-28,40000,2
213834,Shuji,Impagliazzo,Senior Staff,1995-08-28,84566,2
213834,Shuji,Impagliazzo,Staff,1988-08-27,84566,2
241573,Shuji,Litzler,Senior Engineer,2002-01-30,69952,2
241573,Shuji,Litzler,Engineer,1993-01-30,69952,2
222969,Shuji,McConalogue,Senior Staff,1999-06-09,69851,2
222969,Shuji,McConalogue,Staff,1990-06-09,69851,2
82089,Shuji,Menhoudj,Senior Staff,1998-03-05,85319,2
82089,Shuji,Menhoudj,Staff,1992-03-05,85319,2
19916,Shuji,Oxman,Senior Staff,1999-10-19,52997,2
19916,Shuji,Oxman,Staff,1993-10-19,52997,2
74868,Shuji,Parfitt,Senior Staff,1995-08-28,43508,2
74868,Shuji,Parfitt,Staff,1986-08-28,43508,2
444829,Shuji,Redmiles,Senior Staff,1993-11-05,76088,2
444829,Shuji,Redmiles,Staff,1988-11-05,76088,2
48465,Shuji,Renear,Staff,1989-05-22,49173,2
48465,Shuji,Renear,Senior Staff,1995-05-22,49173,2
450496,Shuji,Rosti,Senior Engineer,1994-10-24,49324,2
450496,Shuji,Rosti,Engineer,1985-10-24,49324,2
233330,Shuji,Spelt,Senior Staff,1996-09-06,51730,2
233330,Shuji,Spelt,Staff,1988-09-06,51730,2
278043,Shuji,Stamatiou,Engineer,1989-11-22,40000,2
278043,Shuji,Stamatiou,Senior Engineer,1994-11-22,40000,2
224505,Shuji,Stanger,Staff,1986-11-25,73620,2
224505,Shuji,Stanger,Senior Staff,1993-11-25,73620,2
226110,Shuji,Stasinski,Staff,1985-10-11,44301,2
226110,Shuji,Stasinski,Senior Staff,1991-10-11,44301,2
21450,Shuji,Strehl,Senior Staff,2001-04-18,88320,2
21450,Shuji,Strehl,Staff,1995-04-19,88320,2
88298,Shuji,Vidya,Engineer,2001-12-16,54552,2
88298,Shuji,Vidya,Assistant Engineer,1996-12-16,54552,2
423182,Shuji,Winter,Senior Staff,1997-04-22,45451,2
423182,Shuji,Winter,Staff,1992-04-22,45451,2
17815,Shuji,Wissmann,Engineer,1997-03-02,40000,2
17815,Shuji,Wissmann,Assistant Engineer,1991-03-03,40000,2
419508,Shuky,Awdeh,Senior Engineer,2000-01-01,82318,2
419508,Shuky,Awdeh,Engineer,1995-01-01,82318,2
87185,Shuky,Azevdeo,Engineer,1989-02-19,40000,2
87185,Shuky,Azevdeo,Senior Engineer,1994-02-19,40000,2
470179,Shuky,Barreiro,Engineer,1995-02-11,40000,2
470179,Shuky,Barreiro,Senior Engineer,2001-02-10,40000,2
104736,Shuky,Birke,Engineer,1987-11-28,43181,2
104736,Shuky,Birke,Senior Engineer,1996-11-27,43181,2
444052,Shuky,Brobst,Senior Staff,1996-05-15,48013,2
444052,Shuky,Brobst,Staff,1989-05-15,48013,2
52564,Shuky,Chenoweth,Senior Engineer,1993-12-04,40000,2
52564,Shuky,Chenoweth,Engineer,1987-12-05,40000,2
15218,Shuky,Conry,Staff,1992-08-10,44614,2
15218,Shuky,Conry,Senior Staff,2001-08-10,44614,2
415480,Shuky,Duclos,Senior Staff,2000-04-22,47908,2
415480,Shuky,Duclos,Staff,1995-04-23,47908,2
106531,Shuky,Eiron,Senior Engineer,1992-10-14,51029,2
106531,Shuky,Eiron,Engineer,1985-10-14,51029,2
68839,Shuky,Famili,Staff,1985-12-06,65014,2
68839,Shuky,Famili,Senior Staff,1993-12-06,65014,2
403499,Shuky,Ghemri,Senior Staff,2001-03-17,45411,2
403499,Shuky,Ghemri,Staff,1995-03-18,45411,2
498923,Shuky,Itzigehl,Staff,1994-06-05,108117,2
498923,Shuky,Itzigehl,Senior Staff,1999-06-05,108117,2
215335,Shuky,Kalafatis,Senior Staff,1996-02-11,71394,2
215335,Shuky,Kalafatis,Staff,1988-02-11,71394,2
287670,Shuky,Klassen,Senior Staff,2000-04-15,70319,2
287670,Shuky,Klassen,Staff,1992-04-15,70319,2
51597,Shuky,Mungall,Senior Staff,1994-07-06,46786,2
51597,Shuky,Mungall,Staff,1986-07-06,46786,2
94395,Shuky,Ozeri,Senior Staff,2000-11-05,40921,2
94395,Shuky,Ozeri,Staff,1994-11-06,40921,2
282347,Shuky,Radivojevic,Senior Staff,1995-01-23,84975,2
282347,Shuky,Radivojevic,Staff,1987-01-23,84975,2
487978,Shuky,Ruther,Engineer,1993-02-07,40000,2
487978,Shuky,Ruther,Senior Engineer,2001-02-07,40000,2
413984,Shuky,Saoudi,Staff,1994-05-10,40441,2
413984,Shuky,Saoudi,Senior Staff,2002-05-10,40441,2
423538,Shuky,Schieder,Senior Engineer,1998-02-23,71692,2
423538,Shuky,Schieder,Engineer,1989-02-23,71692,2
40764,Shuky,Senzako,Senior Staff,1995-09-21,69996,2
40764,Shuky,Senzako,Staff,1989-09-21,69996,2
67227,Shuky,Showalter,Senior Engineer,2002-05-24,40000,2
67227,Shuky,Showalter,Engineer,1993-05-24,40000,2
280865,Shuky,Szilard,Senior Engineer,1999-02-21,45512,2
280865,Shuky,Szilard,Engineer,1993-02-21,45512,2
280615,Shuky,Takanami,Senior Engineer,2000-12-24,40000,3
280615,Shuky,Takanami,Assistant Engineer,1990-12-25,40000,3
280615,Shuky,Takanami,Engineer,1995-12-25,40000,3
440204,Shunichi,Albarhamtoshy,Engineer,1990-03-13,40000,2
440204,Shunichi,Albarhamtoshy,Senior Engineer,1999-03-13,40000,2
246769,Shunichi,Baar,Staff,1995-02-22,67027,2
246769,Shunichi,Baar,Senior Staff,2000-02-22,67027,2
46124,Shunichi,Barinka,Staff,1988-09-19,57654,2
46124,Shunichi,Barinka,Senior Staff,1997-09-19,57654,2
71323,Shunichi,Brizzi,Assistant Engineer,1987-07-20,40000,2
71323,Shunichi,Brizzi,Engineer,1995-07-20,40000,2
205417,Shunichi,Chleq,Senior Engineer,1998-03-06,40000,2
205417,Shunichi,Chleq,Engineer,1991-03-06,40000,2
269323,Shunichi,Conte,Senior Staff,1999-12-25,57550,2
269323,Shunichi,Conte,Staff,1994-12-25,57550,2
498464,Shunichi,Eppinger,Senior Staff,1997-07-08,62920,2
498464,Shunichi,Eppinger,Staff,1992-07-08,62920,2
447511,Shunichi,Erva,Engineer,1990-12-10,40000,2
447511,Shunichi,Erva,Senior Engineer,1996-12-09,40000,2
59859,Shunichi,Henseler,Senior Engineer,1994-07-10,57227,2
59859,Shunichi,Henseler,Engineer,1985-07-10,57227,2
24522,Shunichi,Hopewell,Senior Staff,1995-01-26,40000,2
24522,Shunichi,Hopewell,Staff,1988-01-26,40000,2
242630,Shunichi,Keohane,Staff,1994-09-26,56906,2
242630,Shunichi,Keohane,Senior Staff,2000-09-25,56906,2
413463,Shunichi,Knightly,Staff,1993-03-06,91743,2
413463,Shunichi,Knightly,Senior Staff,2000-03-06,91743,2
287519,Shunichi,Marciano,Senior Staff,2000-03-26,56802,2
287519,Shunichi,Marciano,Staff,1991-03-27,56802,2
247920,Shunichi,Miculan,Staff,1985-07-10,40000,2
247920,Shunichi,Miculan,Senior Staff,1991-07-10,40000,2
101787,Shunichi,Muhling,Engineer,1988-07-28,48195,2
101787,Shunichi,Muhling,Senior Engineer,1993-07-28,48195,2
104456,Shunichi,Munawer,Engineer,1995-07-27,40000,2
104456,Shunichi,Munawer,Senior Engineer,2001-07-26,40000,2
235144,Shunichi,Neiman,Engineer,1994-04-12,40000,2
235144,Shunichi,Neiman,Senior Engineer,2000-04-11,40000,2
29520,Shunichi,Ozery,Assistant Engineer,1987-12-20,40000,3
29520,Shunichi,Ozery,Engineer,1992-12-19,40000,3
29520,Shunichi,Ozery,Senior Engineer,1997-12-19,40000,3
87974,Shunichi,Peac,Staff,1988-11-07,60286,2
87974,Shunichi,Peac,Senior Staff,1994-11-07,60286,2
88727,Shunichi,Rahimi,Staff,1990-07-06,58661,2
88727,Shunichi,Rahimi,Senior Staff,1996-07-05,58661,2
490346,Shunichi,Rusterholz,Senior Engineer,1996-01-04,56309,2
490346,Shunichi,Rusterholz,Engineer,1990-01-04,56309,2
102815,Shunichi,Scallan,Staff,1990-08-11,60284,2
102815,Shunichi,Scallan,Senior Staff,1999-08-11,60284,2
218565,Shunichi,Servi,Engineer,1987-05-31,40000,2
218565,Shunichi,Servi,Senior Engineer,1996-05-30,40000,2
475157,Shunichi,Straney,Staff,1993-09-15,61955,2
475157,Shunichi,Straney,Senior Staff,2001-09-15,61955,2
211345,Shunichi,Swiler,Engineer,1991-04-12,40000,2
211345,Shunichi,Swiler,Senior Engineer,2000-04-11,40000,2
441163,Shunichi,Turnbull,Senior Staff,1993-08-08,42741,2
441163,Shunichi,Turnbull,Staff,1987-08-09,42741,2
418196,Shunichi,Wiegley,Staff,1985-08-15,74193,2
418196,Shunichi,Wiegley,Senior Staff,1992-08-15,74193,2
292313,Shushma,Baaleh,Senior Staff,2001-09-03,40000,2
292313,Shushma,Baaleh,Staff,1993-09-03,40000,2
409199,Shushma,Ballarin,Senior Engineer,1992-01-31,57372,2
409199,Shushma,Ballarin,Engineer,1987-01-31,57372,2
223842,Shushma,Braccini,Staff,1989-02-12,73294,2
223842,Shushma,Braccini,Senior Staff,1994-02-12,73294,2
416334,Shushma,Bressoud,Staff,1986-06-29,44627,2
416334,Shushma,Bressoud,Senior Staff,1994-06-29,44627,2
420383,Shushma,Chelton,Senior Engineer,1997-03-15,54358,2
420383,Shushma,Chelton,Engineer,1990-03-15,54358,2
461381,Shushma,Encarnacion,Engineer,1997-12-06,40000,2
461381,Shushma,Encarnacion,Assistant Engineer,1991-12-07,40000,2
265666,Shushma,Henders,Staff,1986-01-23,40000,2
265666,Shushma,Henders,Senior Staff,1991-01-23,40000,2
415374,Shushma,Hofting,Engineer,1988-04-15,55370,2
415374,Shushma,Hofting,Senior Engineer,1997-04-15,55370,2
498121,Shushma,Itzigehl,Assistant Engineer,1990-09-06,40000,2
498121,Shushma,Itzigehl,Engineer,1999-09-06,40000,2
402424,Shushma,Khalil,Senior Engineer,1993-03-25,50840,2
402424,Shushma,Khalil,Engineer,1986-03-25,50840,2
407556,Shushma,Lieblein,Engineer,1996-10-23,46275,2
407556,Shushma,Lieblein,Senior Engineer,2001-10-23,46275,2
20666,Shushma,Linares,Engineer,1988-02-19,40000,2
20666,Shushma,Linares,Senior Engineer,1994-02-18,40000,2
27962,Shushma,Mapelli,Senior Staff,1996-04-01,55455,2
27962,Shushma,Mapelli,Staff,1989-04-01,55455,2
57243,Shushma,Matteis,Senior Engineer,1998-09-11,40000,2
57243,Shushma,Matteis,Engineer,1990-09-11,40000,2
239901,Shushma,Munck,Senior Engineer,1996-08-09,40000,2
239901,Shushma,Munck,Engineer,1991-08-10,40000,2
419935,Shushma,Perfilyeva,Senior Engineer,1999-07-21,45005,2
419935,Shushma,Perfilyeva,Engineer,1991-07-21,45005,2
426215,Shushma,Rajala,Engineer,1996-06-25,40000,2
426215,Shushma,Rajala,Senior Engineer,2002-06-25,40000,2
415225,Shushma,Servi,Staff,1994-12-04,47755,2
415225,Shushma,Servi,Senior Staff,1999-12-04,47755,2
492767,Shushma,Tomescu,Staff,1996-10-15,40000,2
492767,Shushma,Tomescu,Senior Staff,2001-10-15,40000,2
478921,Shuzo,Atrawala,Staff,1993-09-15,58441,2
478921,Shuzo,Atrawala,Senior Staff,1999-09-15,58441,2
268441,Shuzo,Baaleh,Staff,1989-10-07,40000,2
268441,Shuzo,Baaleh,Senior Staff,1994-10-07,40000,2
299046,Shuzo,Babb,Engineer,1990-04-30,40000,2
299046,Shuzo,Babb,Senior Engineer,1995-04-30,40000,2
204595,Shuzo,Baig,Senior Engineer,2001-01-08,40000,2
204595,Shuzo,Baig,Engineer,1992-01-09,40000,2
491171,Shuzo,Basagni,Staff,1993-07-27,47766,2
491171,Shuzo,Basagni,Senior Staff,2002-07-27,47766,2
497207,Shuzo,Beausoleil,Engineer,1991-02-28,60839,2
497207,Shuzo,Beausoleil,Senior Engineer,1999-02-28,60839,2
477248,Shuzo,Brattka,Senior Staff,2001-12-28,42929,2
477248,Shuzo,Brattka,Staff,1994-12-28,42929,2
221536,Shuzo,Broder,Engineer,1994-03-11,40000,2
221536,Shuzo,Broder,Senior Engineer,2000-03-10,40000,2
95428,Shuzo,Conde,Staff,1985-08-09,72748,2
95428,Shuzo,Conde,Senior Staff,1991-08-09,72748,2
86491,Shuzo,Conta,Senior Engineer,1990-12-18,40000,2
86491,Shuzo,Conta,Engineer,1985-12-18,40000,2
244361,Shuzo,Flasterstein,Senior Staff,1996-11-30,40000,2
244361,Shuzo,Flasterstein,Staff,1988-11-30,40000,2
37389,Shuzo,Ghandeharizadeh,Senior Staff,2000-06-01,40000,2
37389,Shuzo,Ghandeharizadeh,Staff,1995-06-02,40000,2
76764,Shuzo,Gien,Engineer,1988-10-28,40000,2
76764,Shuzo,Gien,Senior Engineer,1996-10-27,40000,2
417776,Shuzo,Gruenwald,Engineer,1999-07-11,40000,2
417776,Shuzo,Gruenwald,Assistant Engineer,1994-07-11,40000,2
239896,Shuzo,Hasenauer,Senior Staff,1994-03-03,81360,2
239896,Shuzo,Hasenauer,Staff,1985-03-03,81360,2
69131,Shuzo,Hebert,Senior Staff,2001-12-13,40545,2
69131,Shuzo,Hebert,Staff,1993-12-13,40545,2
31558,Shuzo,Hmelo,Staff,1988-05-16,81615,2
31558,Shuzo,Hmelo,Senior Staff,1995-05-17,81615,2
220442,Shuzo,Improta,Staff,1992-03-08,46348,2
220442,Shuzo,Improta,Senior Staff,1999-03-09,46348,2
18459,Shuzo,Kavanagh,Senior Staff,1997-04-01,40000,2
18459,Shuzo,Kavanagh,Staff,1988-04-01,40000,2
40803,Shuzo,Kavraki,Senior Staff,1996-04-03,45180,2
40803,Shuzo,Kavraki,Staff,1990-04-05,45180,2
80740,Shuzo,Kermarrec,Senior Engineer,1993-05-20,40000,2
80740,Shuzo,Kermarrec,Engineer,1987-05-21,40000,2
105498,Shuzo,Kohling,Senior Engineer,1994-03-13,40000,2
105498,Shuzo,Kohling,Engineer,1987-03-13,40000,2
85309,Shuzo,Luff,Staff,1990-03-23,43846,2
85309,Shuzo,Luff,Senior Staff,1996-03-22,43846,2
45058,Shuzo,Mahmud,Senior Engineer,1994-01-18,43472,2
45058,Shuzo,Mahmud,Engineer,1986-01-18,43472,2
488301,Shuzo,Matzen,Senior Engineer,1992-08-27,54082,2
488301,Shuzo,Matzen,Engineer,1986-08-28,54082,2
71405,Shuzo,Miake,Engineer,1985-05-05,40000,2
71405,Shuzo,Miake,Senior Engineer,1990-05-05,40000,2
456189,Shuzo,Mondadori,Senior Engineer,2000-03-26,53938,2
456189,Shuzo,Mondadori,Engineer,1994-03-27,53938,2
455648,Shuzo,Munawer,Senior Staff,1994-08-06,43356,2
455648,Shuzo,Munawer,Staff,1986-08-06,43356,2
254058,Shuzo,Munos,Engineer,1993-04-19,40000,2
254058,Shuzo,Munos,Senior Engineer,2001-04-19,40000,2
274360,Shuzo,Oskamp,Senior Engineer,1995-07-15,40000,2
274360,Shuzo,Oskamp,Engineer,1986-07-15,40000,2
449945,Shuzo,Peris,Engineer,1989-08-28,47504,2
449945,Shuzo,Peris,Senior Engineer,1995-08-28,47504,2
77838,Shuzo,Piazza,Engineer,1990-07-13,52927,2
77838,Shuzo,Piazza,Senior Engineer,1996-07-12,52927,2
272206,Shuzo,Plavsic,Senior Staff,2002-03-06,57550,2
